GEOID,NAME,TotalForeignBornE,TotalForeignBornM,EuropeE,EuropeM,Northern EuropeE,Northern EuropeM,United Kingdom (inc. Crown Dependencies)E,United Kingdom (inc. Crown Dependencies)M,United Kingdom excluding England and ScotlandE,United Kingdom excluding England and ScotlandM,EnglandE,EnglandM,ScotlandE,ScotlandM,IrelandE,IrelandM,DenmarkE,DenmarkM,NorwayE,NorwayM,SwedenE,SwedenM,Other Northern EuropeE,Other Northern EuropeM,Western EuropeE,Western EuropeM,AustriaE,AustriaM,BelgiumE,BelgiumM,FranceE,FranceM,GermanyE,GermanyM,NetherlandsE,NetherlandsM,SwitzerlandE,SwitzerlandM,Other Western EuropeE,Other Western EuropeM,Southern EuropeE,Southern EuropeM,GreeceE,GreeceM,ItalyE,ItalyM,PortugalE,PortugalM,Azores IslandsE,Azores IslandsM,SpainE,SpainM,Other Southern EuropeE,Other Southern EuropeM,Eastern EuropeE,Eastern EuropeM,AlbaniaE,AlbaniaM,BelarusE,BelarusM,BulgariaE,BulgariaM,CroatiaE,CroatiaM,Czechoslovakia (includes Czech Republic and Slovakia)E,Czechoslovakia (includes Czech Republic and Slovakia)M,HungaryE,HungaryM,LatviaE,LatviaM,LithuaniaE,LithuaniaM,MacedoniaE,MacedoniaM,MoldovaE,MoldovaM,PolandE,PolandM,RomaniaE,RomaniaM,RussiaE,RussiaM,UkraineE,UkraineM,Bosnia and HerzegovinaE,Bosnia and HerzegovinaM,SerbiaE,SerbiaM,Other Eastern EuropeE,Other Eastern EuropeM,Europe n.e.c.E,Europe n.e.c.M,AsiaE,AsiaM,Eastern AsiaE,Eastern AsiaM,ChinaE,ChinaM,China excluding Hong Kong and TaiwanE,China excluding Hong Kong and TaiwanM,Hong KongE,Hong KongM,TaiwanE,TaiwanM,JapanE,JapanM,KoreaE,KoreaM,Other Eastern AsiaE,Other Eastern AsiaM,South Central AsiaE,South Central AsiaM,AfghanistanE,AfghanistanM,BangladeshE,BangladeshM,IndiaE,IndiaM,IranE,IranM,KazakhstanE,KazakhstanM,NepalE,NepalM,PakistanE,PakistanM,Sri LankaE,Sri LankaM,UzbekistanE,UzbekistanM,Other South Central AsiaE,Other South Central AsiaM,South Eastern AsiaE,South Eastern AsiaM,CambodiaE,CambodiaM,IndonesiaE,IndonesiaM,LaosE,LaosM,MalaysiaE,MalaysiaM,BurmaE,BurmaM,PhilippinesE,PhilippinesM,SingaporeE,SingaporeM,ThailandE,ThailandM,VietnamE,VietnamM,Other South Eastern AsiaE,Other South Eastern AsiaM,Western AsiaE,Western AsiaM,IraqE,IraqM,IsraelE,IsraelM,JordanE,JordanM,KuwaitE,KuwaitM,LebanonE,LebanonM,Saudi ArabiaE,Saudi ArabiaM,SyriaE,SyriaM,YemenE,YemenM,TurkeyE,TurkeyM,ArmeniaE,ArmeniaM,Other Western AsiaE,Other Western AsiaM,Asia n.e.c.E,Asia n.e.c.M,AfricaE,AfricaM,Eastern AfricaE,Eastern AfricaM,EritreaE,EritreaM,EthiopiaE,EthiopiaM,KenyaE,KenyaM,SomaliaE,SomaliaM,Other Eastern AfricaE,Other Eastern AfricaM,Middle AfricaE,Middle AfricaM,CameroonE,CameroonM,Other Middle AfricaE,Other Middle AfricaM,Northern AfricaE,Northern AfricaM,EgyptE,EgyptM,MoroccoE,MoroccoM,SudanE,SudanM,Other Northern AfricaE,Other Northern AfricaM,Southern AfricaE,Southern AfricaM,South AfricaE,South AfricaM,Other Southern AfricaE,Other Southern AfricaM,Western AfricaE,Western AfricaM,Cabo VerdeE,Cabo VerdeM,GhanaE,GhanaM,LiberiaE,LiberiaM,NigeriaE,NigeriaM,Sierra LeoneE,Sierra LeoneM,Other Western AfricaE,Other Western AfricaM,Africa n.e.c.E,Africa n.e.c.M,OceaniaE,OceaniaM,Australia and New Zealand SubregionE,Australia and New Zealand SubregionM,AustraliaE,AustraliaM,Other Australian and New Zealand SubregionE,Other Australian and New Zealand SubregionM,FijiE,FijiM,Oceania n.e.c.E,Oceania n.e.c.M,AmericasE,AmericasM,Latin AmericaE,Latin AmericaM,CaribbeanE,CaribbeanM,BahamasE,BahamasM,BarbadosE,BarbadosM,CubaE,CubaM,DominicaE,DominicaM,Dominican RepublicE,Dominican RepublicM,GrenadaE,GrenadaM,HaitiE,HaitiM,JamaicaE,JamaicaM,St. Vincent and the GrenadinesE,St. Vincent and the GrenadinesM,Trinidad and TobagoE,Trinidad and TobagoM,West IndiesE,West IndiesM,Other CaribbeanE,Other CaribbeanM,Central AmericaE,Central AmericaM,MexicoE,MexicoM,BelizeE,BelizeM,Costa RicaE,Costa RicaM,El SalvadorE,El SalvadorM,GuatemalaE,GuatemalaM,HondurasE,HondurasM,NicaraguaE,NicaraguaM,PanamaE,PanamaM,Other Central AmericaE,Other Central AmericaM,South AmericaE,South AmericaM,ArgentinaE,ArgentinaM,BoliviaE,BoliviaM,BrazilE,BrazilM,ChileE,ChileM,ColombiaE,ColombiaM,EcuadorE,EcuadorM,GuyanaE,GuyanaM,PeruE,PeruM,UruguayE,UruguayM,VenezuelaE,VenezuelaM,Other South AmericaE,Other South AmericaM,Northern AmericaE,Northern AmericaM,CanadaE,CanadaM,Other Northern AmericaE,Other Northern AmericaM,geometry
11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",784,348,150,93,38,41,38,41,19,29,19,30,0,12,0,12,0,12,0,12,0,12,0,12,27,32,0,12,0,12,11,18,16,26,0,12,0,12,0,12,61,80,0,12,0,12,0,12,0,12,61,80,0,12,24,28,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,329,300,96,72,96,72,96,72,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,201,285,0,12,0,12,0,12,0,12,0,12,15,21,0,12,0,12,186,283,0,12,16,25,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,112,78,106,13,20,0,12,16,25,0,12,0,12,0,12,18,29,0,12,0,12,0,12,18,29,0,12,0,12,0,12,41,50,41,50,25,40,16,26,0,12,0,12,139,90,115,82,13,24,0,12,0,12,2,4,0,12,0,12,0,12,0,12,11,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,102,80,0,12,0,12,42,53,0,12,31,51,15,26,14,23,0,12,0,12,0,12,0,12,24,30,24,30,0,12,"list(c(-77.069226, -77.068015, -77.066037, -77.065124, -77.059006, -77.058066, -77.056118, -77.056201, -77.050778, -77.046246, -77.043521, -77.043461, -77.042193, -77.040503, -77.041828, -77.042186, -77.044142, -77.044842, -77.044988, -77.04572, -77.046609, -77.047057, -77.046998, -77.046854, -77.046015, -77.045572, -77.045288, -77.04509, -77.044961, -77.044116, -77.046147, -77.047684, -77.049655, -77.049674, -77.051679, -77.051659, -77.056712, -77.065678, -77.066714, -77.069425, -77.069226, 38.954694, 
38.957059, 38.958618, 38.958478, 38.957472, 38.956712, 38.958561, 38.961013, 38.961903, 38.960384, 38.961365, 38.961395, 38.960394, 38.959586, 38.958135, 38.954585, 38.952888, 38.951974, 38.951239, 38.950494, 38.950046, 38.94965, 38.948502, 38.948201, 38.947857, 38.947773, 38.947871, 38.948035, 38.948346, 38.948103, 38.945507, 38.945771, 38.943779, 38.943759, 38.946785, 38.948858, 38.94789, 38.947895, 38.949683, 38.954336, 38.954694))"
11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",920,283,61,66,61,66,61,66,0,17,61,66,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,34,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,22,0,17,0,17,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,23,0,17,8,13,0,17,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,214,147,147,143,0,17,147,143,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,67,55,0,17,13,19,0,17,41,46,0,17,13,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,611,245,611,245,176,119,0,17,6,11,0,17,0,17,46,68,0,17,0,17,32,37,0,17,79,87,13,21,0,17,333,125,25,26,0,17,0,17,282,119,0,17,0,17,26,43,0,17,0,17,102,122,0,17,0,17,0,17,27,44,0,17,0,17,75,113,0,17,0,17,0,17,0,17,0,17,0,17,0,17,"list(c(-77.019897, -77.013422, -77.012326, -77.009251, -77.009051, -77.009049, -77.009006, -77.009046, -77.009007, -77.012429, -77.013458, -77.015891, -77.019681, -77.019788, -77.019837, -77.019937, -77.019897, 38.958733, 38.958733, 38.960198, 38.960184, 38.959608, 38.95766, 38.956943, 38.954815, 38.952407, 38.952308, 38.952276, 38.952204, 38.952083, 38.954309, 38.955379, 38.95752, 38.958733))"
11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",744,324,12,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,0,12,12,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,134,112,86,99,0,12,86,99,0,12,0,12,0,12,20,32,20,32,0,12,28,44,0,12,28,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,585,308,585,308,88,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,84,0,12,15,24,0,12,0,12,476,330,0,12,0,12,0,12,349,258,11,17,109,85,7,10,0,12,0,12,21,37,0,12,0,12,0,12,0,12,21,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.019681, -77.015891, -77.013458, -77.012429, -77.009007, -77.008669, -77.008917, -77.010926, -77.01154, -77.016071, -77.016811, -77.017333, -77.019413, -77.019513, -77.019546, -77.019681, 38.952083, 38.952204, 38.952276, 38.952308, 38.952407, 38.947098, 38.946006, 38.944613, 38.944329, 38.94643, 38.946409, 38.946395, 38.946335, 38.94847, 38.949211, 38.952083))"
11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",183,86,37,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,0,12,13,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,28,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,50,50,30,44,30,44,30,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,16,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,0,12,54,59,37,53,0,12,32,54,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,2,5,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,43,42,43,14,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,15,0,12,0,12,0,12,0,12,28,39,0,12,0,12,0,12,28,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.019226, -77.019033, -77.017407, -77.016459, -77.012718, -77.01154, -77.010926, -77.009581, -77.008034, -77.008313, -77.006359, -77.002132, -77.000982, -77.003669, -77.006293, -77.008939, -77.012142, -77.014474, -77.017984, -77.017981, -77.018277, -77.018804, -77.019161, -77.019193, -77.019226, 38.936899, 38.937398, 38.937882, 38.938693, 38.942701, 38.944329, 38.944613, 38.943237, 38.942381, 38.940626, 38.936592, 38.936155, 38.931215, 38.92968, 38.92701, 38.926678, 38.926282, 38.926345, 
38.928449, 38.928891, 38.930556, 38.932691, 38.934159, 38.935215, 38.936899))"
11001003400,"Census Tract 34, District of Columbia, District of Columbia",350,130,53,54,6,15,6,15,0,12,6,15,0,12,0,12,0,12,0,12,0,12,0,12,47,52,0,12,0,12,0,12,39,49,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,0,12,7,16,5,12,0,12,0,12,0,12,9,17,0,12,0,12,0,12,39,30,0,12,0,12,0,12,0,12,0,12,8,14,8,14,0,12,23,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,80,43,64,0,12,43,64,0,12,0,12,0,12,0,12,0,12,0,12,6,13,0,12,0,12,0,12,6,13,32,41,32,41,0,12,14,16,0,12,0,12,7,15,7,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,94,142,94,66,58,0,12,0,12,0,12,0,12,30,47,7,17,0,12,8,14,0,12,21,27,0,12,0,12,47,61,47,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,28,12,18,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,8,18,0,12,0,12,0,12,0,12,"list(c(-77.022964, -77.020582, -77.017984, -77.014474, -77.012142, -77.012148, -77.014935, -77.014802, -77.014501, -77.014374, -77.014278, -77.014085, -77.014085, -77.0169, -77.018109, -77.020658, -77.021893, -77.021912, -77.022523, -77.022964, 38.927226, 38.92798, 38.928449, 38.926345, 38.926282, 38.921306, 38.920668, 38.919663, 38.916995, 38.915886, 38.915054, 38.913344, 38.912935, 38.914137, 38.914646, 38.915738, 38.916261, 38.919894, 38.924183, 38.927226))"
11001005800,"Census Tract 58, District of Columbia, District of Columbia",713,144,78,40,19,21,9,13,9,13,0,12,0,12,0,12,10,17,0,12,0,12,0,12,9,15,0,12,0,12,0,12,9,15,0,12,0,12,0,12,8,12,0,12,8,12,0,12,0,12,0,12,0,12,42,32,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,5,9,7,13,8,12,0,12,456,129,282,99,260,100,260,100,0,12,0,12,0,12,22,23,0,12,57,36,0,12,0,12,33,28,24,23,0,12,0,12,0,12,0,12,0,12,0,12,92,60,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,80,55,0,12,25,40,0,12,0,12,0,12,0,12,0,12,25,40,0,12,0,12,0,12,0,12,0,12,0,12,17,20,8,17,0,12,8,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,22,0,12,0,12,0,12,9,22,0,12,0,12,0,12,12,18,12,18,12,18,0,12,0,12,0,12,150,70,56,37,7,17,0,12,0,12,0,12,0,12,0,12,0,12,7,17,0,12,0,12,0,12,0,12,0,12,20,21,9,13,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,29,27,0,12,8,12,3,5,0,12,8,13,10,16,0,12,0,12,0,12,0,12,0,12,94,58,94,58,0,12,"list(c(-77.033642, -77.024171, -77.023938, -77.021919, -77.021918, -77.021915, -77.018927, -77.019007, -77.019899, -77.021919, -77.029886, -77.031955, -77.033649, -77.033642, 38.898782, 38.902089, 38.902931, 38.902939, 38.902521, 38.902101, 38.901124, 38.894679, 38.892759, 38.893295, 38.895502, 38.895499, 38.896403, 38.898782))"
11001006400,"Census Tract 64, District of Columbia, District of Columbia",126,98,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,6,0,12,0,12,3,6,0,12,0,12,0,12,0,12,4,9,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,86,93,61,87,4,9,57,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,33,0,12,7,11,0,12,0,12,0,12,18,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,30,21,23,21,23,0,12,0,12,0,12,0,12,9,15,0,12,0,12,12,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,12,18,0,12,"list(c(-77.015341, -77.014341, -77.013368, -77.014429, -77.013865, -77.009098, -77.009084, -77.008716, -77.005457, -77.00819, -77.009124, -77.015678, -77.015341, 38.866842, 38.872035, 38.872977, 38.873987, 38.876458, 38.876469, 38.872976, 38.870449, 38.868707, 38.864481, 38.863596, 38.859865, 38.866842))"
11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",98,62,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,50,64,50,48,41,0,12,30,33,0,12,0,12,18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,"list(c(-76.994327, -76.993159, -76.991221, -76.990452, -76.988273, -76.988033, -76.984587, -76.983106, -76.977361, -76.976004, -76.974638, -76.975898, -76.979845, -76.983338, -76.986075, -76.986995, -76.987224, -76.987666, -76.988636, -76.990825, -76.993275, -76.9936, -76.993649, -76.994327, 38.860654, 38.862268, 38.863318, 38.86255, 38.860362, 38.860199, 38.857861, 38.85692, 38.857304, 38.856674, 38.854998, 38.853628, 38.854294, 38.853366, 38.854627, 38.85619, 38.857357, 38.857981, 38.858429, 38.858482, 
38.858415, 38.85848, 38.859443, 38.860654))"
11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",260,134,39,25,13,14,8,13,8,13,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,16,0,12,8,12,0,12,0,12,4,11,0,12,14,16,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,77,90,74,89,66,86,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,114,135,114,23,36,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,19,30,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,105,0,12,0,12,17,26,0,12,76,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.009002, -77.008939, -77.006293, -77.00599, -77.002444, -77.002993, -77.003556, -77.00057, -77.000569, -77.000569, -77.003513, -77.009, -77.009002, 38.918106, 38.926678, 38.92701, 38.926506, 38.925594, 38.925243, 38.923429, 38.923439, 38.922985, 38.919761, 38.918726, 38.916893, 38.918106))"
11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",1791,476,691,245,170,98,110,75,86,69,24,40,0,17,36,54,0,17,0,17,9,14,15,26,150,117,0,17,0,17,73,85,53,65,24,41,0,17,0,17,204,152,33,36,0,17,78,95,0,17,93,107,0,17,167,155,0,17,0,17,0,17,0,17,26,41,0,17,0,17,0,17,0,17,0,17,36,55,0,17,0,17,91,135,0,17,0,17,14,23,0,17,567,264,304,227,304,227,304,227,0,17,0,17,0,17,0,17,0,17,103,87,0,17,0,17,28,49,49,56,0,17,0,17,0,17,0,17,0,17,26,43,94,85,0,17,23,36,0,17,0,17,0,17,0,17,43,63,0,17,28,45,0,17,66,64,0,17,23,39,0,17,0,17,0,17,0,17,0,17,0,17,19,32,24,37,0,17,0,17,38,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,10,16,0,17,0,17,0,17,0,17,0,17,0,17,28,45,0,17,28,45,0,17,0,17,0,17,0,17,0,17,137,209,137,209,137,209,0,17,0,17,0,17,358,187,269,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,87,86,58,74,0,17,0,17,0,17,29,46,0,17,0,17,0,17,0,17,182,123,0,17,21,35,0,17,0,17,66,79,41,48,0,17,18,31,0,17,36,57,0,17,89,108,89,108,0,17,"list(c(-77.065678, -77.056712, -77.051659, -77.051679, -77.049674, -77.050019, -77.051156, -77.051209, -77.051539, -77.052029, -77.051384, -77.050298, -77.048367, -77.047878, -77.048033, -77.050503, -77.050833, -77.054582, -77.055716, -77.05677, -77.059243, -77.061517, -77.061654, -77.062921, -77.065006, -77.065678, 38.947895, 38.94789, 38.948858, 38.946785, 38.943759, 38.943254, 38.941718, 38.94045, 38.93967, 38.937778, 38.937434, 38.937187, 38.937277, 38.936966, 38.935054, 38.933224, 38.933723, 
38.932704, 38.930755, 38.93257, 38.936824, 38.940735, 38.940972, 38.943154, 38.946736, 38.947895))"
11001003700,"Census Tract 37, District of Columbia, District of Columbia",1124,433,96,70,24,41,24,41,24,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,50,50,0,17,0,17,35,45,0,17,0,17,15,24,0,17,9,16,0,17,0,17,9,16,0,17,0,17,0,17,13,20,0,17,0,17,13,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,136,96,60,68,18,32,6,25,0,17,12,20,0,17,42,60,0,17,35,41,0,17,0,17,35,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,51,0,17,0,17,0,17,8,14,0,17,10,17,0,17,0,17,23,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,85,79,44,59,0,17,44,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,43,25,43,0,17,16,25,0,17,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,807,449,792,450,181,148,0,17,0,17,0,17,0,17,154,143,0,17,0,17,10,18,0,17,17,25,0,17,0,17,517,434,0,17,0,17,0,17,468,429,0,17,0,17,36,45,13,21,0,17,94,85,22,34,0,17,15,24,0,17,57,73,0,17,0,17,0,17,0,17,0,17,0,17,15,23,15,23,0,17,"list(c(-77.036488, -77.036491, -77.036489, -77.032407, -77.032143, -77.032132, -77.03193, -77.031941, -77.034414, -77.036496, -77.036488, 38.922732, 38.92325, 38.926272, 38.926573, 38.923763, 38.923635, 38.92166, 38.920064, 38.919183, 38.919145, 38.922732))"
11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",89,89,36,38,16,22,16,22,16,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,20,0,12,0,12,0,12,0,12,0,12,0,12,8,20,8,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,74,45,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,74,0,12,0,12,0,12,45,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.994226, -76.992176, -76.991658, -76.989231, -76.988511, -76.981273, -76.980592, -76.978171, -76.973304, -76.9728438537977, -76.979497, -76.9824909808814, -76.9849693143039, -76.98777, -76.988795, -76.99173, -76.993513, -76.993563, -76.993616, -76.994226, 38.843688, 38.844039, 38.844127, 38.844565, 38.844705, 38.846617, 38.84543, 38.84204, 38.843284, 38.8431497825041, 38.837812, 38.8356347861757, 38.8338325496209, 38.837013, 38.838638, 38.838139, 38.83757, 38.838805, 38.840245, 38.843688
))"
