GIDBG,State,State_name,County,County_name,Tract,Block_group,Flag,LAND_AREA,AIAN_LAND,URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010,Tot_Population_CEN_2010,Tot_Population_ACS_13_17,Pop_18_24_ACS_13_17,Pop_25_44_ACS_13_17,Pop_45_64_ACS_13_17,Pop_65plus_ACS_13_17,Hispanic_ACS_13_17,NH_White_alone_ACS_13_17,NH_Blk_alone_ACS_13_17,NH_AIAN_alone_ACS_13_17,NH_Asian_alone_ACS_13_17,Pop_5yrs_Over_ACS_13_17,Othr_Lang_ACS_13_17,ENG_VW_SPAN_ACS_13_17,ENG_VW_INDO_EURO_ACS_13_17,ENG_VW_API_ACS_13_17,ENG_VW_OTHER_ACS_13_17,ENG_VW_ACS_13_17,Mail_Return_Rate_CEN_2010,Low_Response_Score,pct_Pop_18_24_ACS_13_17,pct_Pop_25_44_ACS_13_17,pct_Pop_45_64_ACS_13_17,pct_Pop_65plus_ACS_13_17,pct_Hispanic_CEN_2010,pct_Hispanic_ACS_13_17,pct_NH_White_alone_CEN_2010,pct_NH_White_alone_ACS_13_17,pct_NH_Blk_alone_CEN_2010,pct_NH_Blk_alone_ACS_13_17,pct_NH_AIAN_alone_CEN_2010,pct_NH_AIAN_alone_ACS_13_17,pct_NH_Asian_alone_CEN_2010,pct_NH_Asian_alone_ACS_13_17,pct_NH_NHOPI_alone_CEN_2010,pct_NH_NHOPI_alone_ACS_13_17,pct_NH_SOR_alone_CEN_2010,pct_NH_SOR_alone_ACS_13_17,pct_ENG_VW_SPAN_ACS_13_17,pct_ENG_VW_INDOEURO_ACS_13_17,pct_ENG_VW_API_ACS_13_17,pct_ENG_VW_OTHER_ACS_13_17,pct_ENG_VW_ACS_13_17
110010017022,11,District of Columbia,001,District of Columbia,001702,2,,0.199,0,1292,0,0,1292,1696,109,646,404,347,179,490,939,0,41,1639,297,23,0,0,4,27,85.3,20.2,6.43,38.09,23.82,20.46,8.75,10.55,28.17,28.89,57.43,55.37,0.08,0,1.78,2.42,0.08,0,0.39,0,3.15,0,0,0.55,3.7
110010018031,11,District of Columbia,001,District of Columbia,001803,1,,0.382,0,1096,0,0,1096,1188,19,290,294,243,238,203,712,0,17,1031,452,57,0,0,68,125,79.8,23.6,1.6,24.41,24.75,20.45,13.69,20.03,9.76,17.09,73.36,59.93,0.18,0,0.64,1.43,0.64,0,0.18,0,11.9,0,0,14.2,26.1
110010018032,11,District of Columbia,001,District of Columbia,001803,2,,0.057,0,2418,0,0,2418,2988,208,1209,635,165,1001,98,1835,23,0,2687,1833,124,10,0,133,267,65.8,31,6.96,40.46,21.25,5.52,28.45,33.5,3.43,3.28,63.52,61.41,0.08,0.77,2.69,0,0.04,0,0.5,0.2,11.41,0.92,0,12.24,24.56
110010018041,11,District of Columbia,001,District of Columbia,001804,1,,0.075,0,1116,0,0,1116,1110,93,328,397,182,219,65,767,0,59,1110,378,0,0,0,36,36,78.5,24.6,8.38,29.55,35.77,16.4,23.39,19.73,4.12,5.86,69.8,69.1,0.09,0,0.9,5.32,0,0,0,0,0,0,0,6.24,6.24
110010018042,11,District of Columbia,001,District of Columbia,001804,2,,0.088,0,1262,0,0,1262,1457,171,312,479,195,219,84,1112,0,28,1327,345,0,0,0,12,12,72.3,28.8,11.74,21.41,32.88,13.38,25.44,15.03,3.33,5.77,65.21,76.32,0.08,0,2.54,1.92,0,0,0.87,0,0,0,0,2.26,2.26
110010018043,11,District of Columbia,001,District of Columbia,001804,3,,0.069,0,2102,0,0,2102,3101,105,1108,573,269,1209,109,1745,0,38,2687,1866,213,8,0,151,372,69.6,31.1,3.39,35.73,18.48,8.67,29.92,38.99,4.61,3.51,63.32,56.27,0.29,0,0.43,1.23,0,0,0.52,0,20.96,0.79,0,14.86,36.61
110010019011,11,District of Columbia,001,District of Columbia,001901,1,,0.091,0,931,0,0,931,1006,61,199,321,152,46,160,800,0,0,902,147,0,0,0,7,7,76.8,26.2,6.06,19.78,31.91,15.11,13.53,4.57,3.44,15.9,79.48,79.52,0.21,0,0.86,0,0.21,0,0,0,0,0,0,1.85,1.85
110010019012,11,District of Columbia,001,District of Columbia,001901,2,,0.066,0,936,0,0,936,962,45,289,237,129,173,61,652,0,0,904,169,7,0,0,0,7,76.0,25.8,4.68,30.04,24.64,13.41,9.83,17.98,5.24,6.34,81.84,67.78,0.21,0,0.21,0,0,0,0,0,2.1,0,0,0,2.1
110010019013,11,District of Columbia,001,District of Columbia,001901,3,,0.067,0,1308,0,0,1308,1457,93,539,344,220,251,231,785,0,162,1378,289,0,0,0,9,9,79.2,22.9,6.38,36.99,23.61,15.1,24.69,17.23,6.42,15.85,66.21,53.88,0.31,0,0.69,11.12,0,0,0,1.37,0,0,0,1.89,1.89
110010019014,11,District of Columbia,001,District of Columbia,001901,4,,0.073,0,841,0,0,841,640,53,177,197,96,0,228,347,0,46,572,114,0,0,0,23,23,80.4,17.8,8.28,27.66,30.78,15,9.99,0,14.27,35.63,70.51,54.22,0.48,0,1.19,7.19,0.12,0,0.36,0,0,0,0,10.41,10.41
110010019021,11,District of Columbia,001,District of Columbia,001902,1,,0.165,0,1252,0,0,1252,1666,48,493,532,284,223,197,1189,6,7,1572,286,4,0,0,0,4,76.6,22.5,2.88,29.59,31.93,17.05,9.9,13.39,6.47,11.82,79.71,71.37,0,0.36,0.72,0.42,0,0,0.32,0,0.84,0,0,0,0.84
110010019022,11,District of Columbia,001,District of Columbia,001902,2,,0.178,0,717,0,0,717,828,71,307,207,168,229,88,477,0,8,793,356,34,0,0,0,34,79.0,23,8.57,37.08,25,20.29,7.67,27.66,13.39,10.63,73.5,57.61,0,0,2.09,0.97,0,0,0.14,0,10.24,0,0,0,10.24
110010020011,11,District of Columbia,001,District of Columbia,002001,1,,0.052,0,1297,0,0,1297,1893,153,571,483,150,790,76,808,0,33,1683,928,78,8,0,7,93,74.4,32.2,8.08,30.16,25.52,7.92,37.63,41.73,7.02,4.01,50.66,42.68,0.31,0,2.16,1.74,0,0,0.39,8.4,13,1.33,0,1.17,15.5
110010020012,11,District of Columbia,001,District of Columbia,002001,2,,0.191,0,1043,0,0,1043,1257,18,255,434,373,120,535,518,5,44,1179,301,9,7,0,0,16,86.5,16.4,1.43,20.29,34.53,29.67,13.52,9.55,33.56,42.56,46.12,41.21,0.19,0.4,2.88,3.5,0.38,0,0.48,1.11,2.12,1.65,0,0,3.76
110010020021,11,District of Columbia,001,District of Columbia,002002,1,,0.133,0,992,0,0,992,986,62,326,238,147,78,359,467,0,53,952,167,26,0,0,8,34,80.3,16.7,6.29,33.06,24.14,14.91,12.9,7.91,21.47,36.41,58.87,47.36,0.4,0,2.22,5.38,0.2,0,0.81,0,8.1,0,0,2.49,10.59
110010020022,11,District of Columbia,001,District of Columbia,002002,2,,0.055,0,1407,0,0,1407,1866,150,676,371,133,751,130,946,0,13,1684,756,82,13,0,22,117,74.0,30.8,8.04,36.23,19.88,7.13,31.63,40.25,9.24,6.97,54.8,50.7,0.28,0,0.92,0.7,0,0,1.21,0,14.04,2.23,0,3.77,20.03
110010020023,11,District of Columbia,001,District of Columbia,002002,3,,0.141,0,1414,0,0,1414,1350,57,521,327,249,65,292,913,7,0,1310,160,0,9,0,0,9,82.5,21.5,4.22,38.59,24.22,18.44,15.63,4.81,16.55,21.63,63.08,67.63,0.07,0.52,1.27,0,0,0,0.78,3.41,0,2.21,0,0,2.21
110010021011,11,District of Columbia,001,District of Columbia,002101,1,,0.071,0,1500,0,0,1500,1455,49,499,480,358,102,55,1298,0,0,1455,375,53,0,0,0,53,79.2,26.2,3.37,34.3,32.99,24.6,24.4,7.01,3.27,3.78,68.13,89.21,0.33,0,2,0,0.07,0,0.07,0,9.25,0,0,0,9.25
110010021012,11,District of Columbia,001,District of Columbia,002101,2,,0.033,0,977,0,0,977,632,90,196,145,70,222,101,282,0,6,556,185,0,0,0,0,0,74.1,32.1,14.24,31.01,22.94,11.08,38.89,35.13,7.78,15.98,48.52,44.62,0.2,0,2.97,0.95,0,0,0.1,0,0,0,0,0,0
110010021013,11,District of Columbia,001,District of Columbia,002101,3,,0.051,0,1236,0,0,1236,1067,0,204,530,148,72,147,816,0,16,1041,226,0,61,0,0,61,82.4,12.8,0,19.12,49.67,13.87,25.81,6.75,6.31,13.78,65.37,76.48,0.16,0,0.16,1.5,0,0,0.24,0,0,13.86,0,0,13.86
110010021014,11,District of Columbia,001,District of Columbia,002101,4,,0.046,0,785,0,0,785,738,53,175,296,48,295,65,332,0,0,708,295,74,0,0,0,74,72.5,21.9,7.18,23.71,40.11,6.5,38.34,39.97,3.06,8.81,56.94,44.99,0.51,0,0.51,0,0,0,0.13,0,21.76,0,0,0,21.76
110010021015,11,District of Columbia,001,District of Columbia,002101,5,,0.032,0,811,0,0,811,927,71,272,350,97,259,60,424,28,156,790,389,0,0,0,18,18,73.1,27.9,7.66,29.34,37.76,10.46,35.14,27.94,4.07,6.47,55.73,45.74,0,3.02,3.7,16.83,0,0,0,0,0,0,0,5.1,5.1
110010021021,11,District of Columbia,001,District of Columbia,002102,1,,0.064,0,892,0,0,892,755,79,251,219,98,27,117,595,0,0,747,36,0,0,0,0,0,78.3,21.3,10.46,33.25,29.01,12.98,10.76,3.58,4.37,15.5,80.94,78.81,0,0,1.12,0,0,0,0.22,0,0,0,0,0,0
110010021022,11,District of Columbia,001,District of Columbia,002102,2,,0.052,0,811,0,0,811,577,28,184,195,85,13,92,432,0,22,543,19,0,0,0,0,0,75.9,26.3,4.85,31.89,33.8,14.73,14.06,2.25,6.17,15.94,75.59,74.87,0.25,0,0.99,3.81,0,0,0.49,0,0,0,0,0,0
110010021023,11,District of Columbia,001,District of Columbia,002102,3,,0.038,0,718,0,0,718,1384,72,520,408,72,364,84,881,36,0,1274,412,12,0,0,0,12,77.9,27.4,5.2,37.57,29.48,5.2,13.65,26.3,4.32,6.07,78.97,63.66,0.56,2.6,0.7,0,0,0,0,0,2.68,0,0,0,2.68
110010021024,11,District of Columbia,001,District of Columbia,002102,4,,0.049,0,760,0,0,760,1122,45,312,298,179,157,49,872,0,16,1084,157,13,0,0,0,13,74.6,27.4,4.01,27.81,26.56,15.95,12.63,13.99,4.47,4.37,80.79,77.72,0.13,0,0.39,1.43,0,0,0.13,0,3.53,0,0,0,3.53
110010021025,11,District of Columbia,001,District of Columbia,002102,5,,0.031,0,609,0,0,609,728,31,294,221,169,158,93,477,0,0,715,125,0,0,0,0,0,81.3,17.3,4.26,40.38,30.36,23.21,19.7,21.7,10.34,12.77,67.65,65.52,0.82,0,0,0,0,0,0.99,0,0,0,0,0,0
110010021026,11,District of Columbia,001,District of Columbia,002102,6,,0.046,0,858,0,0,858,698,41,282,197,88,88,68,529,0,0,663,209,0,0,0,0,0,76.5,28.2,5.87,40.4,28.22,12.61,23.31,12.61,7.11,9.74,68.07,75.79,0,0,0.12,0,0,0,0,0,0,0,0,0,0
110010022011,11,District of Columbia,001,District of Columbia,002201,1,,0.056,0,1265,0,0,1265,978,67,388,206,199,94,258,626,0,0,914,182,0,0,0,0,0,72.1,17.2,6.85,39.67,21.06,20.35,23.72,9.61,7.19,26.38,67.75,64.01,0,0,0.4,0,0,0,0.24,0,0,0,0,0,0
110010022012,11,District of Columbia,001,District of Columbia,002201,2,,0.067,0,1347,0,0,1347,1180,110,325,267,249,158,216,718,0,66,1093,258,0,0,0,0,0,75.6,18.6,9.32,27.54,22.63,21.1,27.02,13.39,7.05,18.31,61.99,60.85,0.22,0,2,5.59,0,0,0.3,0,0,0,0,0,0
110010022013,11,District of Columbia,001,District of Columbia,002201,3,,0.037,0,830,0,0,830,797,11,332,231,158,78,89,616,14,0,797,337,0,0,0,23,23,66.7,16.4,1.38,41.66,28.98,19.82,19.16,9.79,4.94,11.17,70.96,77.29,0.12,1.76,2.77,0,0,0,0.36,0,0,0,0,7.8,7.8
110010022021,11,District of Columbia,001,District of Columbia,002202,1,,0.19,0,1396,0,0,1396,2011,94,943,281,118,832,135,961,0,50,1752,756,60,0,0,0,60,74.5,34.7,4.67,46.89,13.97,5.87,24.57,41.37,7.38,6.71,63.61,47.79,0.57,0,1,2.49,0,0,0.21,0,9.22,0,0,0,9.22
110010022022,11,District of Columbia,001,District of Columbia,002202,2,,0.038,0,750,0,0,750,762,18,280,187,123,27,91,597,0,13,684,101,0,0,0,11,11,74.8,29.4,2.36,36.75,24.54,16.14,19.33,3.54,3.07,11.94,73.07,78.35,0,0,0.67,1.71,0,0,0.13,0,0,0,0,3.83,3.83
110010022023,11,District of Columbia,001,District of Columbia,002202,3,,0.041,0,941,0,0,941,574,103,137,174,150,0,39,523,0,0,574,40,0,0,0,0,0,77.1,19,17.94,23.87,30.31,26.13,17,0,5.1,6.79,73.75,91.11,0.21,0,0.96,0,0,0,0,0,0,0,0,0,0
110010023011,11,District of Columbia,001,District of Columbia,002301,1,,0.07,0,1176,0,0,1176,1543,169,404,421,215,9,288,1108,0,69,1473,150,0,0,0,0,0,81.3,21,10.95,26.18,27.28,13.93,12.67,0.58,13.44,18.66,70.75,71.81,0.43,0,1.7,4.47,0,0,0.26,1.94,0,0,0,0,0
110010023012,11,District of Columbia,001,District of Columbia,002301,2,,0.089,0,1798,0,0,1798,2082,62,776,631,193,607,609,743,0,9,1852,531,53,0,0,0,53,78.3,24.2,2.98,37.27,30.31,9.27,14.07,29.15,11.85,29.25,71.25,35.69,0.11,0,0.95,0.43,0,0,0.11,0,7.04,0,0,0,7.04
110010023021,11,District of Columbia,001,District of Columbia,002302,1,,0.776,0,2036,0,0,2036,1708,213,581,219,586,73,685,764,0,67,1661,218,0,8,0,0,8,69.6,25.2,12.47,34.02,12.82,34.31,4.13,4.27,48.04,40.11,42.24,44.73,0.49,0,2.95,3.92,0,0,0.1,3.04,0,1.04,0,0,1.04
110010024001,11,District of Columbia,001,District of Columbia,002400,1,,0.038,0,870,0,0,870,792,30,453,147,81,128,295,332,0,27,754,142,0,0,0,0,0,76.4,23.5,3.79,57.2,18.56,10.23,25.75,16.16,15.06,37.25,54.6,41.92,0,0,2.3,3.41,0,0,0.46,0,0,0,0,0,0
110010024002,11,District of Columbia,001,District of Columbia,002400,2,,0.083,0,1089,0,0,1089,1396,98,383,513,176,317,256,780,0,14,1249,227,34,0,0,0,34,75.8,24.5,7.02,27.44,36.75,12.61,17.45,22.71,14.05,18.34,65.66,55.87,0.28,0,1.29,1,0,0,0,0,7.36,0,0,0,7.36
110010024003,11,District of Columbia,001,District of Columbia,002400,3,,0.042,0,650,0,0,650,972,85,376,302,109,179,269,480,0,21,936,216,0,6,0,0,6,81.2,24.3,8.74,38.68,31.07,11.21,16.77,18.42,17.23,27.67,60.92,49.38,0.15,0,2.92,2.16,0.15,0,0.46,0.93,0,2.45,0,0,2.45
110010024004,11,District of Columbia,001,District of Columbia,002400,4,,0.052,0,1009,0,0,1009,907,88,384,231,76,104,414,329,0,29,856,96,0,0,0,0,0,73.9,27.3,9.7,42.34,25.47,8.38,16.06,11.47,16.25,45.64,64.82,36.27,0.1,0,0.69,3.2,0,0,0.1,0,0,0,0,0,0
110010025011,11,District of Columbia,001,District of Columbia,002501,1,,0.122,0,1148,0,0,1148,1376,66,473,336,230,548,206,563,0,28,1309,554,85,32,0,50,167,70.1,23.5,4.8,34.38,24.42,16.72,25.09,39.83,8.1,14.97,63.59,40.92,0.26,0,0.35,2.03,0.09,0,0.26,0.8,14.33,5.4,0,8.43,28.16
110010025012,11,District of Columbia,001,District of Columbia,002501,2,,0.088,0,1406,0,0,1406,1762,103,693,442,204,336,572,792,0,18,1662,421,36,0,0,12,48,81.7,17.6,5.85,39.33,25.09,11.58,21.41,19.07,26.32,32.46,47.51,44.95,0.28,0,1.49,1.02,0,0,0.78,0,7.35,0,0,2.45,9.8
110010025021,11,District of Columbia,001,District of Columbia,002502,1,,0.055,0,1038,0,0,1038,1191,48,584,237,83,556,114,478,0,43,1090,458,0,0,0,0,0,76.1,32,4.03,49.03,19.9,6.97,33.91,46.68,10.5,9.57,52.99,40.13,0.1,0,0.87,3.61,0,0,0.48,0,0,0,0,0,0
110010025022,11,District of Columbia,001,District of Columbia,002502,2,,0.058,0,1376,0,0,1376,1910,95,961,517,116,590,500,711,0,18,1756,505,42,0,0,0,42,78.8,28.2,4.97,50.31,27.07,6.07,26.02,30.89,18.97,26.18,49.93,37.23,0.44,0,1.6,0.94,0,0,0.22,1.26,5.53,0,0,0,5.53
110010025023,11,District of Columbia,001,District of Columbia,002502,3,,0.058,0,1383,0,0,1383,1590,34,603,455,122,631,239,582,0,88,1394,555,14,0,0,0,14,76.4,23.6,2.14,37.92,28.62,7.67,38.83,39.69,17.28,15.03,38.03,36.6,0.14,0,1.74,5.53,0.29,0,1.23,0,3.93,0,0,0,3.93
110010025024,11,District of Columbia,001,District of Columbia,002502,4,,0.062,0,2176,0,0,2176,1698,58,848,354,313,468,332,675,0,134,1661,542,116,0,0,0,116,74.0,19.7,3.42,49.94,20.85,18.43,59.05,27.56,10.48,19.55,27.57,39.75,0.18,0,1.61,7.89,0.05,0,0.14,0,13.36,0,0,0,13.36
110010026001,11,District of Columbia,001,District of Columbia,002600,1,,0.311,0,928,0,0,928,1133,70,355,326,173,146,600,280,11,58,1046,174,14,0,0,0,14,81.4,20.8,6.18,31.33,28.77,15.27,9.38,12.89,43.43,52.96,39.76,24.71,0.22,0.97,2.91,5.12,0,0,0.54,0.53,2.99,0,0,0,2.99
110010026002,11,District of Columbia,001,District of Columbia,002600,2,,0.505,0,1238,0,0,1238,1388,82,272,499,285,53,600,558,9,87,1305,207,4,0,14,0,18,85.2,15.6,5.91,19.6,35.95,20.53,5.01,3.82,35.46,43.23,52.34,40.2,0.32,0.65,3.23,6.27,0,1.15,0.57,0.79,0.84,0,2.94,0,3.77
110010027011,11,District of Columbia,001,District of Columbia,002701,1,,0.014,0,553,0,0,553,714,0,310,263,93,92,467,76,0,29,684,180,0,0,0,0,0,85.8,19.3,0,43.42,36.83,13.03,12.48,12.89,62.21,65.41,14.65,10.64,0.18,0,7.23,4.06,0,0,0,0,0,0,0,0,0
110010027012,11,District of Columbia,001,District of Columbia,002701,2,,0.049,0,1880,0,0,1880,1831,58,967,184,278,393,1086,282,0,18,1611,342,43,0,0,0,43,84.2,24.2,3.17,52.81,10.05,15.18,16.28,21.46,49.2,59.31,24.52,15.4,0.05,0,6.06,0.98,0.11,0,0.05,0,5.29,0,0,0,5.29
110010027013,11,District of Columbia,001,District of Columbia,002701,3,,0.089,0,871,0,0,871,1156,129,450,220,108,39,864,52,0,67,1063,311,0,0,0,0,0,86.3,15.2,11.16,38.93,19.03,9.34,9.3,3.37,73.13,74.74,10.45,4.5,0.23,0,4.02,5.8,0,0,0.11,0,0,0,0,0,0
110010027014,11,District of Columbia,001,District of Columbia,002701,4,,0.022,0,1929,0,0,1929,2472,260,1183,277,119,1322,369,723,12,29,2114,1207,129,0,0,13,142,71.0,28.9,10.52,47.86,11.21,4.81,42.15,53.48,18.71,14.93,31.26,29.25,0.62,0.49,4.04,1.17,0,0,0.83,0,12.03,0,0,1.21,13.25
110010027021,11,District of Columbia,001,District of Columbia,002702,1,,0.03,0,1608,0,0,1608,1390,132,761,294,92,622,479,241,0,48,1303,774,56,0,0,43,99,72.7,25.4,9.5,54.75,21.15,6.62,50.81,44.75,30.78,34.46,10.63,17.34,0.5,0,5.16,3.45,0,0,0.62,0,8,0,0,6.14,14.14
110010027022,11,District of Columbia,001,District of Columbia,002702,2,,0.074,0,2253,0,0,2253,3308,187,1642,694,165,579,2070,325,0,61,2985,792,90,0,0,0,90,85.0,24,5.65,49.64,20.98,4.99,14.91,17.5,64.76,62.58,14.34,9.82,0.27,0,3.46,1.84,0,0,0.36,5.02,7.63,0,0,0,7.63
110010027023,11,District of Columbia,001,District of Columbia,002702,3,,0.084,0,1365,0,0,1365,1608,144,799,357,116,370,1031,65,0,21,1540,464,0,0,0,0,0,83.4,21.5,8.96,49.69,22.2,7.21,10.99,23.01,71.06,64.12,11.58,4.04,0.07,0,3,1.31,0,0,0.44,0,0,0,0,0,0
110010028011,11,District of Columbia,001,District of Columbia,002801,1,,0.026,0,1319,0,0,1319,1410,122,707,348,96,234,521,581,0,55,1375,309,46,12,0,11,69,83.1,27.5,8.65,50.14,24.68,6.81,21.68,16.6,39.65,36.95,31.77,41.21,0.38,0,4.09,3.9,0,0,0.23,0,6.48,1.69,0,1.55,9.72
110010028012,11,District of Columbia,001,District of Columbia,002801,2,,0.041,0,2454,0,0,2454,2759,270,1330,357,154,1102,626,960,0,37,2478,1252,217,37,0,85,339,67.0,32.8,9.79,48.21,12.94,5.58,44.66,39.94,11.98,22.69,36.76,34.8,0.24,0,3.95,1.34,0,0,0.37,0,23.72,4.04,0,9.29,37.05
110010028021,11,District of Columbia,001,District of Columbia,002802,1,,0.035,0,2385,0,0,2385,2734,199,1384,495,204,996,677,835,0,188,2580,1177,145,9,23,39,216,75.5,30.1,7.28,50.62,18.11,7.46,42.89,36.43,27.51,24.76,22.98,30.54,0.13,0,4.57,6.88,0.04,0,0.13,0,10.9,0.68,1.73,2.93,16.24
110010028022,11,District of Columbia,001,District of Columbia,002802,2,,0.054,0,1892,0,0,1892,1917,119,884,257,232,993,451,239,0,131,1764,809,166,8,28,0,202,74.9,26.5,6.21,46.11,13.41,12.1,43.34,51.8,24.79,23.53,25.69,12.47,0.32,0,3.75,6.83,0,0,0.05,3.34,22.05,1.06,3.72,0,26.83
110010029001,11,District of Columbia,001,District of Columbia,002900,1,,0.051,0,1802,0,0,1802,1883,95,992,281,134,438,580,716,0,65,1791,509,49,0,0,0,49,75.3,28.4,5.05,52.68,14.92,7.12,27.91,23.26,29.08,30.8,38.29,38.02,0.17,0,2.16,3.45,0.06,0,0.44,0,7.88,0,0,0,7.88
110010029002,11,District of Columbia,001,District of Columbia,002900,2,,0.066,0,2160,0,0,2160,2582,247,1451,533,85,885,1172,372,0,92,2467,900,120,0,0,0,120,74.7,28.1,9.57,56.2,20.64,3.29,40.14,34.28,29.4,45.39,24.21,14.41,0.05,0,3.98,3.56,0.19,0,0.42,0,12.61,0,0,0,12.61
110010030001,11,District of Columbia,001,District of Columbia,003000,1,,0.044,0,1562,0,0,1562,1678,134,873,264,242,320,861,373,0,84,1640,458,54,0,0,0,54,81.8,24.1,7.99,52.03,15.73,14.42,18.63,19.07,46.61,51.31,24.52,22.23,0.13,0,5.95,5.01,0.13,0,0.32,0.54,7.01,0,0,0,7.01
110010030002,11,District of Columbia,001,District of Columbia,003000,2,,0.037,0,1836,0,0,1836,1601,169,696,329,141,218,455,902,0,11,1494,177,9,0,0,24,33,67.5,29.8,10.56,43.47,20.55,8.81,13.13,13.62,26.96,28.42,55.88,56.34,0,0,1.69,0.69,0,0,0.11,0,1.35,0,0,3.61,4.96
110010031001,11,District of Columbia,001,District of Columbia,003100,1,,0.114,0,2885,0,0,2885,3282,148,1582,788,339,1097,945,934,32,164,3228,1384,155,14,0,25,194,76.9,26.7,4.51,48.2,24.01,10.33,35.94,33.42,22.6,28.79,36.6,28.46,0.03,0.98,3.36,5,0,0,0.21,0.79,12.55,1.13,0,2.02,15.71
110010032001,11,District of Columbia,001,District of Columbia,003200,1,,0.038,0,1060,0,0,1060,926,18,432,228,130,290,350,216,0,58,897,324,53,0,0,0,53,72.4,20.9,1.94,46.65,24.62,14.04,16.98,31.32,20.66,37.8,59.53,23.33,0.38,0,1.51,6.26,0,0,0,0,16.21,0,0,0,16.21
110010032002,11,District of Columbia,001,District of Columbia,003200,2,,0.037,0,911,0,0,911,788,115,423,99,74,179,131,446,0,29,755,158,9,0,0,0,9,76.1,29,14.59,53.68,12.56,9.39,27.11,22.72,15.48,16.62,55.32,56.6,0.11,0,0.99,3.68,0,0,0.44,0,2.88,0,0,0,2.88
110010032003,11,District of Columbia,001,District of Columbia,003200,3,,0.049,0,1572,0,0,1572,1712,122,704,304,322,438,396,796,0,76,1626,390,0,0,29,10,39,75.1,27,7.13,41.12,17.76,18.81,27.29,25.58,10.18,23.13,59.16,46.5,0.32,0,1.65,4.44,0.06,0,0.19,0,0,0,5.24,1.81,7.05
110010032004,11,District of Columbia,001,District of Columbia,003200,4,,0.047,0,1370,0,0,1370,1396,282,611,257,131,249,314,754,0,71,1366,350,37,0,0,17,54,75.7,26.5,20.2,43.77,18.41,9.38,24.23,17.84,14.82,22.49,56.28,54.01,0.29,0,2.99,5.09,0,0,0.15,0,8.81,0,0,4.05,12.86
110010033011,11,District of Columbia,001,District of Columbia,003301,1,,0.096,0,1119,0,0,1119,1627,91,793,387,108,91,740,672,0,98,1523,188,0,0,0,0,0,76.1,23.4,5.59,48.74,23.79,6.64,3.04,5.59,22.34,45.48,67.92,41.3,0.18,0,1.16,6.02,0,0,0.71,0,0,0,0,0,0
110010033012,11,District of Columbia,001,District of Columbia,003301,2,,0.041,0,1051,0,0,1051,1319,150,659,333,61,84,616,457,0,67,1262,147,0,0,0,0,0,73.4,26,11.37,49.96,25.25,4.62,5.14,6.37,36.73,46.7,52.71,34.65,0.38,0,2.28,5.08,0,0,0.1,0,0,0,0,0,0
110010033013,11,District of Columbia,001,District of Columbia,003301,3,,0.033,0,1028,0,0,1028,1120,44,519,308,179,77,344,636,0,17,1104,165,0,7,0,0,7,72.1,20.9,3.93,46.34,27.5,15.98,3.6,6.88,25.49,30.71,64.01,56.79,0,0,2.43,1.52,0.29,0,0.78,0.71,0,1.25,0,0,1.25
110010033021,11,District of Columbia,001,District of Columbia,003302,1,,0.041,0,1120,0,0,1120,1137,114,558,245,113,64,557,450,0,34,1044,118,0,0,0,0,0,72.7,23.1,10.03,49.08,21.55,9.94,7.95,5.63,30.27,48.99,56.7,39.58,0.63,0,1.88,2.99,0,0,0,0,0,0,0,0,0
110010033022,11,District of Columbia,001,District of Columbia,003302,2,,0.036,0,1014,0,0,1014,1119,135,626,204,50,42,528,437,4,51,1091,89,0,0,0,0,0,79.6,26.6,12.06,55.94,18.23,4.47,3.85,3.75,34.32,47.18,55.42,39.05,0,0.36,1.97,4.56,0,0,0.2,2.06,0,0,0,0,0
110010034001,11,District of Columbia,001,District of Columbia,003400,1,,0.041,0,1247,0,0,1247,1570,516,379,332,185,54,432,968,0,61,1505,131,0,0,23,0,23,74.6,27.4,32.87,24.14,21.15,11.78,4.41,3.44,11.47,27.52,79.15,61.66,0.16,0,1.44,3.89,0.08,0,0.48,0,0,0,4.49,0,4.49
110010034002,11,District of Columbia,001,District of Columbia,003400,2,,0.314,0,3100,0,0,3100,3331,1700,944,242,128,408,855,1958,0,47,3218,382,32,0,0,0,32,73.5,33.6,51.04,28.34,7.27,3.84,5.94,12.25,12.42,25.67,74.45,58.78,0.19,0,2.32,1.41,0.06,0,0.32,0.18,5.59,0,0,0,5.59
110010035001,11,District of Columbia,001,District of Columbia,003500,1,,0.048,0,1594,0,0,1594,1926,104,917,314,231,225,522,886,0,217,1766,406,36,0,14,24,74,70.4,25.2,5.4,47.61,16.3,11.99,19.01,11.68,26.41,27.1,48.87,46,0.31,0,2.89,11.27,0,0,0.25,1.77,5.44,0,2.11,3.63,11.18
110010035002,11,District of Columbia,001,District of Columbia,003500,2,,0.1,0,2146,0,0,2146,3613,2536,631,212,120,89,502,2901,0,74,3603,429,9,0,0,16,25,74.9,29.6,70.19,17.46,5.87,3.32,3.17,2.46,5.08,13.89,85.79,80.29,0.28,0,2.8,2.05,0,0,0.14,0,1.8,0,0,3.21,5.01
